# Avida time data
# Thu Jan 31 19:59:20 2019
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

36200 121.819 3328.36 750 
36300 121.837 3337.48 750 
36400 121.855 3346.56 750 
36500 121.872 3355 750 
36600 121.89 3363.04 750 
36700 121.909 3371.16 750 
36800 121.926 3379.64 750 
36900 121.943 3387.4 750 
37000 121.96 3395.52 750 
37100 121.978 3402.56 750 
37200 121.996 3411.08 750 
37300 122.011 3418.64 750 
37400 122.025 3425.44 750 
37500 122.039 3432.04 750 
37600 122.053 3438.46 720 
37700 122.066 3444.52 750 
37800 122.079 3450.32 750 
37900 122.092 3456.24 750 
38000 122.105 3462.36 750 
38100 122.118 3467.92 750 
38200 122.13 3473.96 750 
38300 122.141 3480.76 750 
38400 122.153 3485.92 750 
38500 122.165 3491.24 750 
38600 122.178 3498.36 750 
38700 122.189 3503.12 750 
38800 122.2 3508.88 750 
38900 122.21 3513.88 750 
39000 122.221 3518.32 750 
39100 122.231 3523.64 750 
39200 122.241 3528.88 750 
39300 122.251 3533.64 750 
39400 122.262 3538.12 750 
39500 122.271 3543.08 750 
39600 122.281 3547.56 750 
39700 122.291 3552.08 750 
39800 122.302 3556.96 750 
39900 122.314 3561.44 750 
40000 122.325 3568.56 750 
40100 122.336 3573.4 750 
40200 122.346 3577.32 750 
40300 122.356 3581.88 750 
40400 122.366 3587.36 750 
40500 122.375 3592 750 
40600 122.384 3596.08 750 
40700 122.394 3601.04 750 
40800 122.406 3606 750 
40900 122.416 3611.76 750 
41000 122.425 3615.64 750 
41100 122.436 3619.44 750 
41200 122.444 3625.52 750 
41300 122.448 3632.72 750 
41400 122.45 3639.12 750 
41500 122.453 3644.4 750 
41600 122.455 3649.48 750 
41700 122.458 3653.8 750 
41800 122.46 3658.68 750 
41900 122.463 3663.12 750 
42000 122.465 3667.42 720 
42100 122.467 3671.52 750 
42200 122.469 3676.24 750 
42300 122.472 3680.48 750 
42400 122.475 3685.84 750 
42500 122.478 3691.48 750 
42600 122.48 3697.08 750 
42700 122.482 3701.72 750 
42800 122.484 3705.68 750 
42900 122.487 3709.52 750 
43000 122.489 3714.52 750 
43100 122.491 3718.84 750 
43200 122.494 3723.16 750 
43300 122.496 3728.16 750 
43400 122.498 3732.76 750 
43500 122.501 3737.48 750 
43600 122.504 3742.84 750 
43700 122.506 3747.52 750 
43800 122.509 3753.04 750 
43900 122.512 3758.32 750 
44000 122.514 3763.44 750 
44100 122.517 3769.28 750 
44200 122.52 3774.32 750 
44300 122.523 3780.64 750 
44400 122.526 3786 750 
44500 122.529 3792.44 750 
44600 122.532 3798.24 750 
44700 122.535 3804.72 750 
44800 122.538 3811.88 750 
44900 122.542 3818.48 750 
45000 122.546 3825.68 750 
45100 122.55 3833.56 750 
45200 122.553 3840.4 750 
45300 122.557 3847.68 750 
45400 122.561 3855.56 750 
45500 122.565 3863.2 750 
45600 122.569 3871.8 750 
45700 122.574 3880.52 750 
45800 122.579 3891.2 750 
45900 122.584 3900.32 750 
46000 122.588 3909.28 750 
46100 122.593 3917.72 750 
46200 122.598 3927.24 750 
46300 122.602 3936.8 750 
46400 122.607 3946.28 750 
46500 122.613 3956.2 750 
46600 122.618 3966 750 
46700 122.623 3975.6 750 
46800 122.628 3984.92 750 
46900 122.632 3994.16 750 
47000 122.637 4004.48 750 
47100 122.642 4012.96 750 
47200 122.647 4022.52 750 
47300 122.651 4031.08 750 
47400 122.657 4041.76 750 
47500 122.661 4049.96 720 
47600 122.665 4058.6 750 
47700 122.67 4067.24 750 
47800 122.677 4078.44 750 
47900 122.682 4089.17 690 
48000 122.687 4099.88 750 
48100 122.692 4109.52 750 
48200 122.697 4119.44 750 
48300 122.701 4128.08 750 
48400 122.706 4136.76 750 
48500 122.71 4144.88 750 
48600 122.715 4154.56 750 
48700 122.72 4163.24 750 
48800 122.724 4172.24 750 
48900 122.729 4181.71 720 
49000 122.734 4191.36 750 
49100 122.739 4200.88 750 
49200 122.744 4210.92 750 
49300 122.749 4221.12 750 
49400 122.755 4230.72 750 
49500 122.759 4241.72 750 
49600 122.764 4250.68 750 
49700 122.769 4260.16 750 
49800 122.774 4269.4 750 
49900 122.779 4279.84 750 
50000 122.783 4288.76 750 
50100 122.788 4298.56 750 
50200 122.794 4308.28 750 
50300 122.799 4319.44 750 
50400 122.804 4328.92 750 
50500 122.809 4338.24 750 
50600 122.814 4348.32 750 
50700 122.818 4357.36 750 
50800 122.824 4367.76 750 
50900 122.83 4379.88 750 
51000 122.836 4391.68 750 
51100 122.842 4403.08 750 
51200 122.848 4414.8 750 
51300 122.853 4424.44 750 
51400 122.858 4434.28 750 
51500 122.863 4443.76 750 
51600 122.868 4453.96 750 
51700 122.873 4464.2 750 
51800 122.878 4473.96 750 
51900 122.883 4484.92 750 
52000 122.888 4494.08 750 
52100 122.892 4502.88 750 
52200 122.895 4519.12 750 
52300 122.898 4529.64 750 
52400 122.9 4539.68 750 
52500 122.903 4549.84 750 
52600 122.905 4559.72 750 
52700 122.908 4569.16 750 
52800 122.91 4579.92 750 
52900 122.913 4589.24 750 
53000 122.915 4598.6 750 
53100 122.917 4608.24 750 
53200 122.92 4617.92 750 
53300 122.922 4627.12 750 
53400 122.926 4638.56 750 
53500 122.928 4650.52 750 
53600 122.931 4659.96 750 
53700 122.933 4670.28 750 
53800 122.936 4680.16 750 
53900 122.938 4690.2 750 
54000 122.941 4700.56 750 
54100 122.944 4710.56 750 
54200 122.946 4721.88 750 
54300 122.949 4731.96 750 
54400 122.952 4742.44 750 
54500 122.955 4753.12 750 
54600 122.957 4764.12 750 
54700 122.96 4776.12 750 
54800 122.963 4786.04 750 
54900 122.965 4795.92 750 
55000 122.968 4806.32 750 
55100 122.971 4818.4 750 
55200 122.973 4829.4 750 
55300 122.976 4838.8 750 
55400 122.978 4847.72 750 
55500 122.98 4856.48 750 
55600 122.982 4866.2 750 
55700 122.985 4875.79 720 
55800 122.987 4886.8 750 
55900 122.989 4896.36 750 
56000 122.991 4906.24 750 
56100 122.993 4926.16 750 
56200 122.995 4935.76 750 
56300 122.997 4948.2 750 
56400 123 4952.56 750 
56500 123.002 4962.08 750 
56600 123.004 4972.32 750 
56700 123.006 4985.71 720 
56800 123.007 4998.68 750 
56900 123.008 5008.48 750 
57000 123.009 5017.24 750 
57100 123.01 5026.56 750 
57200 123.011 5034.6 750 
57300 123.013 5044.32 750 
57400 123.014 5053.08 750 
57500 123.015 5062.76 750 
57600 123.016 5071.8 750 
57700 123.017 5081.36 750 
57800 123.018 5090.52 750 
57900 123.02 5099.8 750 
58000 123.021 5109.6 750 
58100 123.022 5118.6 750 
58200 123.023 5127.92 750 
58300 123.024 5137.44 750 
58400 123.025 5146.28 750 
58500 123.026 5155.16 750 
58600 123.028 5164 750 
58700 123.029 5172.52 750 
58800 123.03 5182.6 750 
58900 123.031 5192 750 
59000 123.032 5200 750 
59100 123.034 5211.44 750 
59200 123.035 5220.4 750 
59300 123.036 5230.16 750 
59400 123.037 5239.52 750 
59500 123.038 5247.88 750 
59600 123.04 5257.32 750 
59700 123.041 5267.08 750 
59800 123.042 5277.04 750 
59900 123.043 5286.32 750 
60000 123.044 5295.16 750 
60100 123.046 5305.7 690 
60200 123.047 5314.08 750 
60300 123.048 5327.84 750 
60400 123.049 5337.75 720 
60500 123.051 5347.4 750 
60600 123.052 5356.92 750 
60700 123.053 5366 750 
60800 123.054 5375.88 750 
60900 123.056 5385.08 750 
61000 123.057 5394.76 750 
61100 123.058 5403.92 750 
61200 123.059 5411.92 750 
61300 123.06 5420.36 750 
61400 123.061 5429.24 750 
61500 123.063 5438.2 750 
61600 123.064 5445.84 750 
61700 123.065 5455.12 750 
61800 123.066 5464.2 750 
61900 123.067 5472.72 750 
62000 123.068 5481.36 750 
62100 123.069 5490 750 
62200 123.07 5499 750 
62300 123.072 5507.6 720 
62400 123.073 5518.24 750 
62500 123.074 5527.48 750 
62600 123.075 5536.72 750 
62700 123.077 5546.72 750 
62800 123.078 5557.32 750 
62900 123.08 5569.32 750 
63000 123.081 5580.08 750 
63100 123.082 5589.72 750 
63200 123.083 5598.28 750 
63300 123.084 5606.96 750 
63400 123.085 5616.76 750 
63500 123.087 5626.64 750 
63600 123.088 5634.12 750 
63700 123.089 5643.16 750 
63800 123.09 5651.92 750 
63900 123.091 5660.6 750 
64000 123.092 5669.12 750 
64100 123.093 5678.48 750 
64200 123.094 5687.32 750 
64300 123.096 5696.8 750 
64400 123.097 5705.4 750 
64500 123.098 5714.6 750 
64600 123.099 5722.08 750 
64700 123.1 5731.28 750 
64800 123.101 5741.12 750 
64900 123.102 5749.56 750 
65000 123.104 5758.8 750 
65100 123.105 5768.4 750 
65200 123.106 5777.36 750 
65300 123.107 5786.48 750 
65400 123.108 5794.84 750 
65500 123.109 5803.4 750 
65600 123.111 5815.36 750 
65700 123.112 5823.48 750 
65800 123.113 5835.04 750 
65900 123.114 5844.6 750 
66000 123.116 5851.92 750 
66100 123.117 5860.16 750 
66200 123.118 5868.96 750 
66300 123.119 5879.32 750 
66400 123.12 5888.24 750 
66500 123.121 5898.16 750 
66600 123.123 5907.2 750 
66700 123.124 5916.96 750 
66800 123.125 5924.88 750 
66900 123.126 5932.76 750 
67000 123.127 5942.36 750 
67100 123.128 5951.16 750 
67200 123.129 5960.4 750 
67300 123.131 5968.88 750 
67400 123.132 5978.84 750 
67500 123.133 5987.56 750 
67600 123.134 5996.12 750 
67700 123.135 6006.2 750 
67800 123.137 6015.12 750 
67900 123.138 6024.44 750 
68000 123.139 6033.64 750 
68100 123.14 6043.32 750 
68200 123.141 6052.28 750 
68300 123.142 6061.16 750 
68400 123.143 6069.56 750 
68500 123.145 6079.08 750 
68600 123.146 6088.08 720 
68700 123.147 6097.8 750 
68800 123.148 6107.6 750 
68900 123.149 6116.64 750 
69000 123.151 6126.4 750 
69100 123.152 6137.12 750 
69200 123.153 6145.64 750 
69300 123.154 6154.52 750 
69400 123.155 6162.36 750 
69500 123.156 6172.24 750 
69600 123.157 6179.84 750 
69700 123.159 6188.8 750 
69800 123.16 6198.6 750 
69900 123.161 6209.04 750 
70000 123.162 6218.16 750 
70100 123.163 6226.2 750 
70200 123.165 6235 750 
70300 123.166 6244.52 750 
70400 123.167 6253.52 750 
70500 123.168 6262.2 750 
70600 123.169 6270.72 720 
70700 123.17 6279.56 750 
70800 123.172 6291.21 750 
70900 123.173 6300.56 750 
71000 123.174 6310.28 750 
71100 123.176 6320.36 750 
71200 123.177 6328.64 750 
71300 123.178 6340.52 750 
71400 123.179 6349.76 750 
71500 123.181 6358.72 750 
71600 123.182 6367.32 750 
71700 123.183 6377.88 750 
71800 123.184 6387.48 750 
71900 123.186 6396.68 750 
72000 123.187 6405.79 750 
72100 123.188 6416.64 750 
72200 123.189 6424.8 750 
72300 123.19 6433.36 750 
72400 123.192 6442.52 750 
72500 123.193 6451.28 750 
72600 123.194 6461.12 750 
72700 123.195 6470.88 750 
72800 123.196 6479.52 750 
72900 123.197 6487.8 750 
73000 123.198 6496.32 750 
73100 123.2 6506.32 750 
73200 123.201 6515.16 750 
73300 123.202 6525.36 750 
73400 123.203 6534.44 750 
73500 123.205 6543.84 750 
73600 123.206 6552.68 750 
73700 123.207 6560.36 750 
73800 123.208 6570.84 750 
73900 123.209 6581.32 750 
74000 123.211 6590.48 750 
74100 123.212 6600.52 750 
74200 123.213 6610.52 750 
74300 123.215 6619 750 
74400 123.216 6628.88 750 
74500 123.217 6640.52 750 
74600 123.218 6648.6 750 
74700 123.219 6658.24 750 
74800 123.221 6666.96 750 
74900 123.222 6675.67 720 
75000 123.223 6684.76 750 
75100 123.224 6694.48 750 
75200 123.225 6704 750 
75300 123.227 6713.4 750 
75400 123.228 6721.68 750 
75500 123.229 6731.4 750 
75600 123.23 6740.64 750 
75700 123.231 6750.2 750 
75800 123.233 6758.56 750 
75900 123.234 6767.68 750 
76000 123.235 6776.48 750 
76100 123.236 6785.64 750 
76200 123.237 6795 750 
76300 123.239 6804.96 750 
76400 123.24 6813.16 750 
76500 123.241 6823.52 750 
76600 123.243 6835.84 750 
76700 123.244 6844.36 750 
76800 123.245 6855.32 720 
76900 123.246 6864.12 750 
77000 123.248 6874.48 750 
77100 123.249 6884.44 750 
77200 123.25 6894.16 750 
77300 123.252 6903.56 750 
77400 123.253 6912.36 750 
77500 123.254 6923.2 720 
77600 123.255 6933.64 750 
77700 123.257 6943.04 750 
77800 123.258 6952.96 750 
77900 123.259 6962.8 750 
78000 123.261 6972 750 
78100 123.262 6983.6 750 
78200 123.263 6993.24 750 
78300 123.264 7001.92 750 
78400 123.266 7010.8 750 
78500 123.267 7020.96 750 
78600 123.268 7030.32 750 
78700 123.27 7040.08 750 
78800 123.271 7051.04 750 
78900 123.272 7059.84 750 
79000 123.274 7071.36 750 
79100 123.275 7081.2 750 
79200 123.276 7091.88 750 
79300 123.278 7104.28 750 
79400 123.279 7113.24 750 
79500 123.28 7123.68 750 
79600 123.281 7133.84 750 
79700 123.283 7142.76 750 
79800 123.284 7151.24 750 
79900 123.285 7159.28 750 
80000 123.286 7168.08 750 
80100 123.287 7178.8 750 
80200 123.288 7186.32 750 
80300 123.29 7195.92 750 
80400 123.291 7206 750 
80500 123.292 7214.76 750 
80600 123.293 7225.48 750 
80700 123.294 7234.76 750 
80800 123.296 7243.88 750 
80900 123.297 7253.12 750 
81000 123.298 7262.52 750 
81100 123.299 7271.52 750 
81200 123.3 7282.2 750 
81300 123.302 7291.04 750 
81400 123.303 7302.2 750 
81500 123.304 7311.64 750 
81600 123.306 7320.92 750 
81700 123.307 7332.72 750 
81800 123.308 7342.48 750 
81900 123.309 7350.76 750 
82000 123.31 7359.2 750 
82100 123.311 7369.16 750 
82200 123.313 7376.8 750 
82300 123.314 7385.88 750 
82400 123.315 7395.08 720 
82500 123.316 7404.16 750 
82600 123.317 7411.68 750 
82700 123.318 7420.72 750 
82800 123.32 7428.44 750 
82900 123.321 7438.8 750 
83000 123.322 7450.76 750 
83100 123.323 7460.52 750 
83200 123.325 7469.12 750 
83300 123.326 7478.72 750 
83400 123.327 7488.56 750 
83500 123.329 7499.32 750 
83600 123.33 7509.08 750 
83700 123.331 7518.84 750 
83800 123.332 7528.64 750 
83900 123.334 7538.2 750 
84000 123.335 7547.32 750 
84100 123.336 7555.84 750 
84200 123.337 7565.64 750 
84300 123.339 7576.28 750 
84400 123.34 7589.32 750 
84500 123.342 7600.4 750 
84600 123.343 7609.44 750 
84700 123.344 7618.72 750 
84800 123.345 7629.08 750 
84900 123.347 7638.16 720 
85000 123.348 7646.96 750 
85100 123.349 7656.52 750 
85200 123.35 7665.64 750 
85300 123.352 7675.4 750 
85400 123.353 7686.76 750 
85500 123.354 7695 750 
85600 123.356 7705.76 750 
85700 123.357 7715.2 750 
85800 123.358 7725.76 750 
85900 123.359 7735.08 750 
86000 123.361 7746.04 750 
86100 123.362 7755.16 750 
86200 123.363 7765 750 
86300 123.364 7774.64 750 
86400 123.366 7783.84 750 
86500 123.367 7793.16 750 
86600 123.368 7802.48 750 
86700 123.369 7812.32 750 
86800 123.371 7821.4 750 
86900 123.372 7832 750 
87000 123.373 7842.36 750 
87100 123.375 7853.52 750 
87200 123.376 7864.2 750 
87300 123.377 7874.48 750 
87400 123.379 7883.72 750 
87500 123.38 7892.64 750 
87600 123.381 7901.6 750 
87700 123.382 7911.76 750 
87800 123.384 7921.76 750 
87900 123.385 7931.84 750 
88000 123.386 7940.64 750 
88100 123.387 7950 750 
88200 123.388 7958.96 750 
88300 123.39 7970.04 750 
88400 123.391 7981.72 750 
88500 123.393 7992.12 750 
88600 123.394 8002.68 750 
88700 123.395 8012.2 750 
88800 123.396 8021.56 750 
88900 123.398 8030.84 750 
89000 123.399 8040 750 
89100 123.4 8049 750 
89200 123.401 8058.64 720 
89300 123.403 8068.4 750 
89400 123.404 8079.72 750 
89500 123.405 8090.28 750 
89600 123.407 8101.8 750 
89700 123.408 8112.84 750 
89800 123.409 8122.32 750 
89900 123.41 8131.24 750 
90000 123.412 8141.76 750 
90100 123.413 8151.56 720 
90200 123.414 8162.44 750 
90300 123.415 8171.76 750 
90400 123.417 8182.48 750 
90500 123.418 8192.24 750 
90600 123.419 8201.96 750 
90700 123.421 8211.96 750 
90800 123.422 8222.96 750 
90900 123.424 8234.52 750 
91000 123.425 8246.4 750 
91100 123.426 8255.96 750 
91200 123.427 8265.76 750 
91300 123.429 8276.64 750 
91400 123.43 8287.08 750 
91500 123.432 8298.6 750 
91600 123.433 8309.84 750 
91700 123.435 8320.96 750 
91800 123.436 8331.08 720 
91900 123.437 8341.56 750 
92000 123.439 8352.28 750 
92100 123.44 8363.04 750 
92200 123.441 8375.08 750 
