# Avida Average Data
# Thu Jan 31 20:38:21 2019
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

12000 4.06965e+006 393.729 10321 0 0 100.154 92.8587 0 0.0694222 0.0276886 0 1876.21 21.8097 0 6465.76 
12100 3.93381e+006 389.735 10029.4 0 0 100.48 93.244 0 0.057074 0.0273312 0 1888.93 20.3056 0 6469.13 
12200 4.0226e+006 391.789 10315.6 0 0 100.704 93.4448 0 0.0445247 0.0184517 0 1901.57 20.7966 0 6501.82 
12300 4.05049e+006 393.008 10284.4 0 0 100.452 93.2292 0 0.0578081 0.0256925 0 1914.03 21.2189 0 6542.13 
12400 4.07351e+006 397.396 10333.2 0 0 100.31 93.0553 0 0.0604968 0.0260417 0 1925.64 20.3711 0 6526.78 
12500 4.04514e+006 391.459 10339.6 0 0 100.198 93.0372 0 0.0460553 0.0180216 0 1937.56 19.7116 0 6531.78 
12600 3.98787e+006 390.242 10234.4 0 0 99.881 93.1671 0 0.0396794 0.0160321 0 1949.74 17.475 0 6604.92 
12700 3.94606e+006 389.253 10136.5 0 0 99.3491 92.2977 0 0.0453998 0.0216955 0 1962.16 16.5938 0 6644.18 
12800 4.10056e+006 386.582 10567.9 0 0 99.5215 92.6254 0 0.0565584 0.0204573 0 1974.75 14.5516 0 6642.41 
12900 4.20771e+006 387.238 10877.3 0 0 99.6549 92.8132 0 0.0537074 0.0184369 0 1986.95 15.4152 0 6690.02 
13000 3.97695e+006 386.789 10308.7 0 0 99.4629 92.6629 0 0.0537074 0.0260521 0 1998.87 16.8687 0 6749.43 
13100 4.01962e+006 385.454 10469.8 0 0 99.1643 92.317 0 0.0452906 0.0216433 0 2011.78 15.5907 0 6735.48 
13200 4.14136e+006 385.038 10812.1 0 0 99.3073 92.3614 0 0.0508814 0.0160256 0 2023.95 14.7786 0 6770.32 
13300 4.00353e+006 383.527 10457.1 0 0 99.3523 92.5645 0 0.0396317 0.0164131 0 2036.49 15.8991 0 6815.09 
13400 3.93388e+006 385.141 10238 0 0 98.7425 91.9515 0 0.050861 0.0212255 0 2048.73 15.8331 0 6768.23 
13500 4.12477e+006 382.678 10796.1 0 0 98.8138 91.8238 0 0.0636764 0.0272327 0 2061.25 16.6741 0 6760.76 
13600 4.06337e+006 382.482 10646 0 0 98.8773 91.8564 0 0.0549539 0.0232651 0 2073.31 19.5067 0 6791.21 
13700 3.95697e+006 380.58 10441.2 0 0 98.4191 91.3826 0 0.0560897 0.0192308 0 2084.91 21.7845 0 6792.61 
