# Avida Average Data
# Mon Feb 18 18:04:36 2019
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

15100 1180.8 473.04 2.47854 0 0 99.28 89.96 0 0.04 0 0 1432.36 35.683 0 1.75214 
15200 1225.71 480.417 2.57068 0 0 102.375 96.375 0 0 0 0 1440 39.6755 0 1.69159 
15300 1527.33 477.583 3.19572 0 0 102.958 95.4583 0 0 0 0 1447.79 43.4747 0 1.67991 
15400 1193.44 474.64 2.51244 0 0 102.72 91.04 0 0 0 0 1454.4 41.1746 0 1.74489 
15500 1043.76 463.76 2.21526 0 0 102.44 88.44 0 0.08 0 0 1461.24 38.8016 0 1.68016 
15600 1075.2 459.44 2.32768 0 0 102.04 81.28 0 0.04 0 0 1467.24 39.6133 0 1.58798 
15700 1667.6 472.52 3.50598 0 0 100.6 90.04 0 0.08 0.08 0 1480.2 31.6303 0 1.68648 
15800 2501.76 470.84 5.23602 0 0 100.72 92.28 0 0 0 0 1489.6 29.9769 0 1.84808 
15900 2712.16 465.52 5.75723 0 0 97.88 89.56 0 0 0 0 1500.04 26.956 0 2.10705 
16000 2301.28 473.24 4.86978 0 0 101.56 95.16 0 0.08 0.04 0 1508.28 22.9506 0 2.45559 
16100 3051.52 471.92 6.46623 0 0 101.2 95.36 0 0 0 0 1515.96 17.1057 0 2.94373 
16200 2552.88 473.52 5.38743 0 0 101.56 95.52 0 0.32 0.16 0 1523.36 15.0811 0 3.21383 
16300 2919.33 472.125 6.1587 0 0 102 94.1667 0 0.0833333 0 0 1529.79 13.6174 0 3.42645 
16400 2722.8 475.64 5.72489 0 0 102.24 95.36 0 0.08 0 0 1536.96 13.7964 0 3.56807 
16500 2859.68 475.36 6.01321 0 0 102.16 95.6 0 0.04 0 0 1544.04 16.4369 0 3.68626 
16600 2806.64 468.48 5.97646 0 0 102.16 94.12 0 0 0 0 1551.52 18.8066 0 3.65144 
16700 2893.44 461.64 6.24993 0 0 99.32 93.24 0 0.08 0.04 0 1558.6 17.0421 0 3.7465 
16800 2721.16 471.12 5.77796 0 0 102.08 96.08 0 0.08 0.04 0 1565.8 18.6074 0 3.8076 
16900 2880.64 470.48 6.1253 0 0 101.68 95.56 0 0 0 0 1572.56 17.892 0 3.78486 
17000 2926 469.88 6.22384 0 0 101.48 95.08 0 0.04 0 0 1579.4 18.2337 0 3.83733 
17100 2662.64 471.24 5.64394 0 0 101.96 95.4 0 0.04 0 0 1586.08 15.6062 0 3.84607 
17200 2445.76 471.8 5.1837 0 0 101.96 95.4 0 0.04 0 0 1593.2 18.3008 0 3.879 
17300 2955.52 473 6.24823 0 0 102.12 95.24 0 0.04 0.04 0 1600.2 17.8527 0 3.86482 
17400 2977.28 467.2 6.35091 0 0 99.64 93.04 0 0.04 0 0 1607.12 17.7876 0 3.91761 
17500 2855.68 457.32 6.18871 0 0 97.72 89.24 0 0.08 0.08 0 1613.6 11.4211 0 3.92199 
17600 2475.52 471.96 5.25114 0 0 101.96 95.96 0 0.2 0.12 0 1620.6 13.3991 0 3.95797 
17700 2683.84 476.44 5.66242 0 0 100.04 90.32 0 0 0 0 1628.2 9.19046 0 3.86379 
17800 2410.16 474.24 5.07213 0 0 102.24 95.88 0 0 0 0 1635.68 11.1635 0 3.76567 
17900 2787.52 475.28 5.86944 0 0 102.36 95.84 0 0.04 0 0 1643.36 9.8586 0 3.71266 
18000 2239.12 460.8 4.80427 0 0 101.8 92.84 0 0.08 0.04 0 1651.44 4.47342 0 3.58937 
18100 2353.76 472.88 4.97582 0 0 101.6 94.6 0 0 0 0 1659.28 3.60785 0 3.60642 
18200 2941.12 463.92 6.36869 0 0 101.64 94.76 0 0.08 0 0 1666.28 2.31276 0 3.78576 
18300 2768.64 456.52 6.04066 0 0 100.64 86.52 0 0.04 0 0 1672.92 4.55154 0 3.87436 
18400 1993.6 466.08 4.26301 0 0 102.56 87.64 0 0.04 0 0 1679.64 0.998408 0 3.81323 
18500 2409.12 468.76 5.12863 0 0 100.52 91.6 0 0.08 0.04 0 1687.96 -0.155806 0 3.73621 
18600 2759.76 471.48 5.85607 0 0 101.8 93.2 0 0.04 0.04 0 1695.88 7.65415 0 3.70524 
18700 2870.92 471.96 6.08352 0 0 101.6 93.32 0 0 0 0 1702.8 9.71777 0 3.59689 
18800 2903.68 475.32 6.11763 0 0 101.88 93.56 0 0.04 0 0 1709.52 12.1149 0 3.57848 
18900 2521.52 480.84 5.26263 0 0 102.16 92.24 0 0.2 0.08 0 1716.2 11.6563 0 3.58162 
19000 2838.33 502.667 5.66609 0 0 102.042 92.9583 0 0 0 0 1721.88 7.13355 0 3.61147 
19100 2910.64 475.56 6.11749 0 0 102.12 94.6 0 0 0 0 1729.8 1.8003 0 3.67302 
19200 2910.72 476.52 6.10806 0 0 102.24 94.68 0 0.12 0.08 0 1736.76 4.51395 0 3.68326 
19300 2808.4 477.28 5.88908 0 0 102.12 94.8 0 0.04 0.04 0 1743.6 3.88367 0 3.67319 
19400 2659.04 470.24 5.63797 0 0 102.04 93.04 0 0.12 0.04 0 1750.28 0.464394 0 3.67189 
19500 2548 467.792 5.44015 0 0 101.708 92 0 0 0 0 1757 6.34787 0 3.64865 
19600 2628.96 480.12 5.48025 0 0 102.4 94.68 0 0 0 0 1765.16 11.8323 0 3.58575 
19700 2054.72 481.76 4.26381 0 0 102.32 94.72 0 0.16 0.12 0 1772.48 14.3782 0 3.47856 
19800 2367.68 475.48 4.95202 0 0 98.24 87.28 0 0 0 0 1780.68 11.8609 0 3.44117 
19900 2823.28 520.32 5.47465 0 0 102.36 94.72 0 0.04 0 0 1787.72 13.4338 0 3.32515 
20000 3033.6 556.08 5.48828 0 0 102.36 94.8 0 0.08 0.08 0 1793.36 15.0286 0 3.35273 
20100 2932.32 551.56 5.33018 0 0 102.56 94.96 0 0 0 0 1798.96 11.704 0 3.28672 
20200 2500.84 547.96 4.59437 0 0 100.32 92.76 0 0.12 0.08 0 1804.52 12.2935 0 3.28732 
20300 2798.04 537.44 5.28164 0 0 102.2 91.12 0 0.2 0.08 0 1811.48 10.266 0 3.18822 
20400 2490.96 519.32 4.81872 0 0 99.96 92.76 0 0.12 0.04 0 1818.36 10.8894 0 3.18404 
20500 2837.76 478.16 5.90346 0 0 99.68 88.68 0 0.04 0.04 0 1826.28 10.2505 0 3.16772 
20600 2713.48 478.64 5.70484 0 0 99.12 92.12 0 0 0 0 1836.04 16.8881 0 3.23136 
20700 2343.76 465.96 5.11725 0 0 98.88 91.72 0 0 0 0 1843.68 20.4077 0 3.22992 
20800 2437.84 484.16 6.16946 0 0 100.36 87.92 0 0.04 0 0 1852.52 20.3519 0 3.36865 
20900 2542.92 371.8 6.84177 0 0 100.12 92.92 0 0.04 0 0 1863.32 19.383 0 3.54069 
21000 2763.44 379.8 7.28955 0 0 100.12 92.56 0 0 0 0 1872.32 15.6643 0 3.84351 
21100 2624.16 367.52 7.12566 0 0 100.16 88.64 0 0.04 0.04 0 1881.88 17.0213 0 4.0339 
21200 2646.68 368.64 7.15722 0 0 98 89.8 0 0 0 0 1892.32 14.8001 0 4.15351 
21300 2825.28 374.72 7.53823 0 0 100.48 93 0 0 0 0 1901.76 15.1499 0 4.27023 
21400 2754.29 376.208 7.32368 0 0 100.708 93.2083 0 0 0 0 1910.75 17.5539 0 4.45912 
21500 2530.48 374.56 6.79329 0 0 96.36 85.48 0 0.04 0 0 1919.28 17.837 0 4.4185 
21600 2431.52 368.2 6.5724 0 0 98.4 89.44 0 0 0 0 1928.8 16.7486 0 4.31739 
21700 2884.88 376.72 7.65721 0 0 100.56 93.64 0 0.08 0 0 1938.68 14.6628 0 4.49442 
21800 2774.08 371.76 7.42395 0 0 98.6 89.84 0 0.04 0 0 1947.36 16.1574 0 4.49051 
21900 2818.88 377 7.47988 0 0 100.64 93.76 0 0 0 0 1956.08 16.6056 0 4.44366 
22000 2944.24 377.52 7.80817 0 0 100.84 93.76 0 0.04 0.04 0 1965.48 14.2906 0 4.3615 
22100 4581.76 365.28 12.5133 0 0 98.64 89.24 0 0 0 0 1979.64 14.1423 0 4.67078 
22200 4709.76 375.8 12.5479 0 0 100.96 93.56 0 0 0 0 1991.72 9.8326 0 5.16548 
22300 4822.36 375.28 12.8458 0 0 101 93.08 0 0.04 0 0 2002.44 7.16417 0 6.00585 
22400 5178.24 372.92 13.8601 0 0 100.84 91.4 0 0.12 0.08 0 2011.52 5.56898 0 6.625 
22500 5118 373.12 13.7052 0 0 100.8 92.52 0 0 0 0 2020.56 5.92916 0 7.48995 
22600 3359.2 366.96 8.97735 0 0 98.04 91 0 0.08 0 0 2030.6 2.91306 0 8.02234 
22700 5515.36 373.84 14.754 0 0 99.92 94.52 0 0 0 0 2039.32 -4.42192 0 8.35899 
22800 5237.36 372 14.0626 0 0 100.12 92.8 0 0 0 0 2048.92 -6.14515 0 8.60102 
22900 5396.24 372.88 14.45 0 0 100.16 95.36 0 0 0 0 2057.84 -4.53157 0 9.0763 
23000 5938.56 373.84 15.8841 0 0 100.48 95.64 0 0.12 0.08 0 2066.6 -5.65812 0 9.31265 
23100 4522.8 375 12.0661 0 0 100.84 95.56 0 0 0 0 2075.6 -6.77719 0 9.58368 
23200 5362.08 373.583 14.347 0 0 100.625 95.2083 0 0.0833333 0.0833333 0 2085.25 -7.39555 0 9.48268 
23300 4938.48 373.76 13.1986 0 0 100.72 95.4 0 0.04 0.04 0 2093.96 -10.3466 0 9.39433 
23400 4977.12 373.04 13.3292 0 0 100.6 95.4 0 0.08 0.04 0 2104.72 -10.1167 0 8.99666 
23500 4464 372.12 11.9747 0 0 100.2 95.48 0 0.04 0.04 0 2113.56 -8.49305 0 8.95776 
